date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:44:26	115121/115121	---M--	200	added ('OK')	image/jpeg	etag:%2262c42df6-1c1b1%22	http://layerdrops.com/insurwp/wp-content/uploads/2022/07/page-header-bg.jpg	C:/Users/Owner/Desktop/Demo%20Project/15%20Oct%20BooStock/layerdrops.com/insurwp/wp-content/uploads/2022/07/page-header-bg.jpg	(from https://layerdrops.com/insurwp/)
17:44:26	1676/1676	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2268c-5eb100a160311%22	https://layerdrops.com/insurwp/wp-content/plugins/woocommerce/assets/fonts/star.eot	C:/Users/Owner/Desktop/Demo%20Project/15%20Oct%20BooStock/layerdrops.com/insurwp/wp-content/plugins/woocommerce/assets/fonts/star.eot	(from https://layerdrops.com/insurwp/)
17:44:27	1676/1676	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2268c-5eb100a160311%22	https://layerdrops.com/insurwp/wp-content/plugins/woocommerce/assets/fonts/star.eot?	C:/Users/Owner/Desktop/Demo%20Project/15%20Oct%20BooStock/layerdrops.com/insurwp/wp-content/plugins/woocommerce/assets/fonts/stard41d.eot	(from https://layerdrops.com/insurwp/)
17:44:27	1304/1304	---M--	200	added ('OK')	font/woff	etag:%22634a888c-518%22	https://layerdrops.com/insurwp/wp-content/plugins/woocommerce/assets/fonts/star.woff	C:/Users/Owner/Desktop/Demo%20Project/15%20Oct%20BooStock/layerdrops.com/insurwp/wp-content/plugins/woocommerce/assets/fonts/star.woff	(from https://layerdrops.com/insurwp/)
17:44:28	1512/1512	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%22634a888c-5e8%22	https://layerdrops.com/insurwp/wp-content/plugins/woocommerce/assets/fonts/star.ttf	C:/Users/Owner/Desktop/Demo%20Project/15%20Oct%20BooStock/layerdrops.com/insurwp/wp-content/plugins/woocommerce/assets/fonts/star.ttf	(from https://layerdrops.com/insurwp/)
17:44:28	929/929	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22634a888c-3a1%22	https://layerdrops.com/insurwp/wp-content/plugins/woocommerce/assets/fonts/star.svg	C:/Users/Owner/Desktop/Demo%20Project/15%20Oct%20BooStock/layerdrops.com/insurwp/wp-content/plugins/woocommerce/assets/fonts/star.svg	(from https://layerdrops.com/insurwp/)
17:44:29	1082/1082	---MCZ	200	added ('OK')	text/css	etag:W/%2262f0b717-43a%22	https://layerdrops.com/insurwp/wp-content/plugins/recent-posts-widget-with-thumbnails/public.css?ver=7.1.1	C:/Users/Owner/Desktop/Demo%20Project/15%20Oct%20BooStock/layerdrops.com/insurwp/wp-content/plugins/recent-posts-widget-with-thumbnails/public03db.css	(from https://layerdrops.com/insurwp/)
17:44:29	19279/19279	---MCZ	200	added ('OK')	text/css	etag:W/%22634a8882-4b4f%22	https://layerdrops.com/insurwp/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.16.0	C:/Users/Owner/Desktop/Demo%20Project/15%20Oct%20BooStock/layerdrops.com/insurwp/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min91ce.css	(from https://layerdrops.com/insurwp/)
17:44:29	108428/108428	---MCZ	200	added ('OK')	text/css	etag:W/%22634a8882-1a78c%22	https://layerdrops.com/insurwp/wp-content/plugins/elementor/assets/css/frontend-lite.min.css?ver=3.7.8	C:/Users/Owner/Desktop/Demo%20Project/15%20Oct%20BooStock/layerdrops.com/insurwp/wp-content/plugins/elementor/assets/css/frontend-lite.min3621.css	(from https://layerdrops.com/insurwp/)
17:44:30	1117/1117	---MCZ	200	added ('OK')	text/css	etag:W/%22634a88a9-45d%22	https://layerdrops.com/insurwp/wp-content/uploads/elementor/css/post-7.css?ver=1665829033	C:/Users/Owner/Desktop/Demo%20Project/15%20Oct%20BooStock/layerdrops.com/insurwp/wp-content/uploads/elementor/css/post-73942.css	(from https://layerdrops.com/insurwp/)
17:44:30	9475/9475	---MCZ	200	added ('OK')	text/css	etag:W/%22634a88a9-2503%22	https://layerdrops.com/insurwp/wp-content/uploads/elementor/css/global.css?ver=1665829033	C:/Users/Owner/Desktop/Demo%20Project/15%20Oct%20BooStock/layerdrops.com/insurwp/wp-content/uploads/elementor/css/global3942.css	(from https://layerdrops.com/insurwp/)
17:44:30	93/93	---MCZ	200	added ('OK')	text/css	etag:W/%22634a88a9-5d%22	https://layerdrops.com/insurwp/wp-content/uploads/elementor/css/post-34.css?ver=1665829033	C:/Users/Owner/Desktop/Demo%20Project/15%20Oct%20BooStock/layerdrops.com/insurwp/wp-content/uploads/elementor/css/post-343942.css	(from https://layerdrops.com/insurwp/)
17:44:31	3034/3034	---MCZ	200	added ('OK')	text/css	etag:W/%22634a8830-bda%22	https://layerdrops.com/insurwp/wp-content/plugins/insur-addon/assets/vendors/insur-icons/style.css?ver=1.0	C:/Users/Owner/Desktop/Demo%20Project/15%20Oct%20BooStock/layerdrops.com/insurwp/wp-content/plugins/insur-addon/assets/vendors/insur-icons/style5152.css	(from https://layerdrops.com/insurwp/)
17:44:32	57912/57912	---MCZ	200	added ('OK')	text/css	etag:W/%22634a8882-e238%22	https://layerdrops.com/insurwp/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	C:/Users/Owner/Desktop/Demo%20Project/15%20Oct%20BooStock/layerdrops.com/insurwp/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from https://layerdrops.com/insurwp/)
17:44:32	669/669	---MCZ	200	added ('OK')	text/css	etag:W/%22634a8882-29d%22	https://layerdrops.com/insurwp/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3	C:/Users/Owner/Desktop/Demo%20Project/15%20Oct%20BooStock/layerdrops.com/insurwp/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css	(from https://layerdrops.com/insurwp/)
17:44:34	89521/89521	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262be8989-15db1%22	https://layerdrops.com/insurwp/wp-includes/js/jquery/jquery.min.js?ver=3.6.0	C:/Users/Owner/Desktop/Demo%20Project/15%20Oct%20BooStock/layerdrops.com/insurwp/wp-includes/js/jquery/jquery.minaf6c.js	(from https://layerdrops.com/insurwp/)
17:44:34	11224/11224	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262be8989-2bd8%22	https://layerdrops.com/insurwp/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	C:/Users/Owner/Desktop/Demo%20Project/15%20Oct%20BooStock/layerdrops.com/insurwp/wp-includes/js/jquery/jquery-migrate.mind617.js	(from https://layerdrops.com/insurwp/)
17:44:35	102305/102305	---MCZ	200	added ('OK')	application/json	date:Sat,%2015%20Oct%202022%2012:14:33%20GMT	https://layerdrops.com/insurwp/wp-json/wp/v2/pages/34	C:/Users/Owner/Desktop/Demo%20Project/15%20Oct%20BooStock/layerdrops.com/insurwp/wp-json/wp/v2/pages/34.json	(from https://layerdrops.com/insurwp/)
17:44:35	1050508/1050508	---MCZ	200	added ('OK')	application/json	date:Sat,%2015%20Oct%202022%2012:14:33%20GMT	https://layerdrops.com/insurwp/wp-json/	C:/Users/Owner/Desktop/Demo%20Project/15%20Oct%20BooStock/layerdrops.com/insurwp/wp-json/index.html	(from https://layerdrops.com/insurwp/)
17:44:36	2341/2341	---MCZ	200	added ('OK')	application/json	date:Sat,%2015%20Oct%202022%2012:14:34%20GMT	https://layerdrops.com/insurwp/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flayerdrops.com%2Finsurwp%2F	C:/Users/Owner/Desktop/Demo%20Project/15%20Oct%20BooStock/layerdrops.com/insurwp/wp-json/oembed/1.0/embed1e69.json	(from https://layerdrops.com/insurwp/)
17:44:37	2412/2412	---MCZ	200	added ('OK')	text/xml	date:Sat,%2015%20Oct%202022%2012:14:35%20GMT	https://layerdrops.com/insurwp/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flayerdrops.com%2Finsurwp%2F&format=xml	C:/Users/Owner/Desktop/Demo%20Project/15%20Oct%20BooStock/layerdrops.com/insurwp/wp-json/oembed/1.0/embed4893	(from https://layerdrops.com/insurwp/)
17:44:37	3330/3330	---M--	200	added ('OK')	image/png	etag:%2262ed09fc-d02%22	https://layerdrops.com/insurwp/wp-content/uploads/2022/08/loader.png	C:/Users/Owner/Desktop/Demo%20Project/15%20Oct%20BooStock/layerdrops.com/insurwp/wp-content/uploads/2022/08/loader.png	(from https://layerdrops.com/insurwp/)
17:44:38	2276/2276	---M--	200	added ('OK')	image/png	etag:%2262ed075e-8e4%22	http://layerdrops.com/insurwp/wp-content/uploads/2022/07/logo-dark.png	C:/Users/Owner/Desktop/Demo%20Project/15%20Oct%20BooStock/layerdrops.com/insurwp/wp-content/uploads/2022/07/logo-dark.png	(from https://layerdrops.com/insurwp/)
17:44:40	109901/109901	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Oct%202022%2012:14:36%20GMT	http://layerdrops.com/insurwp/about/	C:/Users/Owner/Desktop/Demo%20Project/15%20Oct%20BooStock/layerdrops.com/insurwp/about/index.html	(from https://layerdrops.com/insurwp/)
17:44:40	83484/83484	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Oct%202022%2012:14:36%20GMT	http://layerdrops.com/insurwp/faqs/	C:/Users/Owner/Desktop/Demo%20Project/15%20Oct%20BooStock/layerdrops.com/insurwp/faqs/index.html	(from https://layerdrops.com/insurwp/)
17:44:41	24373/24373	---M--	200	added ('OK')	image/jpeg	etag:%2262c42df6-5f35%22	http://layerdrops.com/insurwp/wp-content/uploads/2022/07/home-showcase-1-1.jpg	C:/Users/Owner/Desktop/Demo%20Project/15%20Oct%20BooStock/layerdrops.com/insurwp/wp-content/uploads/2022/07/home-showcase-1-1.jpg	(from https://layerdrops.com/insurwp/)
17:44:44	26226/26226	---M--	200	added ('OK')	image/jpeg	etag:%2262c42df6-6672%22	http://layerdrops.com/insurwp/wp-content/uploads/2022/07/home-showcase-1-2.jpg	C:/Users/Owner/Desktop/Demo%20Project/15%20Oct%20BooStock/layerdrops.com/insurwp/wp-content/uploads/2022/07/home-showcase-1-2.jpg	(from https://layerdrops.com/insurwp/)
17:44:44	168738/168738	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Oct%202022%2012:14:39%20GMT	http://layerdrops.com/insurwp/home-two/	C:/Users/Owner/Desktop/Demo%20Project/15%20Oct%20BooStock/layerdrops.com/insurwp/home-two/index.html	(from https://layerdrops.com/insurwp/)
17:44:44	142486/142486	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Oct%202022%2012:14:38%20GMT	http://layerdrops.com/insurwp/one-page-home-one/	C:/Users/Owner/Desktop/Demo%20Project/15%20Oct%20BooStock/layerdrops.com/insurwp/one-page-home-one/index.html	(from https://layerdrops.com/insurwp/)
17:44:44	23972/23972	---M--	200	added ('OK')	image/jpeg	etag:%2262c42df6-5da4%22	http://layerdrops.com/insurwp/wp-content/uploads/2022/07/home-showcase-1-3.jpg	C:/Users/Owner/Desktop/Demo%20Project/15%20Oct%20BooStock/layerdrops.com/insurwp/wp-content/uploads/2022/07/home-showcase-1-3.jpg	(from https://layerdrops.com/insurwp/)
17:44:46	158235/158235	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Oct%202022%2012:14:43%20GMT	http://layerdrops.com/insurwp/one-page-home-two/	C:/Users/Owner/Desktop/Demo%20Project/15%20Oct%20BooStock/layerdrops.com/insurwp/one-page-home-two/index.html	(from https://layerdrops.com/insurwp/)
17:44:47	141504/141504	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Oct%202022%2012:14:43%20GMT	http://layerdrops.com/insurwp/home-three/	C:/Users/Owner/Desktop/Demo%20Project/15%20Oct%20BooStock/layerdrops.com/insurwp/home-three/index.html	(from https://layerdrops.com/insurwp/)
17:44:49	71159/71159	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2015%20Oct%202022%2012:14:45%20GMT	http://layerdrops.com/insurwp/error	C:/Users/Owner/Desktop/Demo%20Project/15%20Oct%20BooStock/layerdrops.com/insurwp/error	(from https://layerdrops.com/insurwp/)
17:44:49	130944/130944	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Oct%202022%2012:14:44%20GMT	http://layerdrops.com/insurwp/one-page-home-three/	C:/Users/Owner/Desktop/Demo%20Project/15%20Oct%20BooStock/layerdrops.com/insurwp/one-page-home-three/index.html	(from https://layerdrops.com/insurwp/)
17:44:49	153292/153292	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Oct%202022%2012:14:45%20GMT	http://layerdrops.com/insurwp/home-dark/	C:/Users/Owner/Desktop/Demo%20Project/15%20Oct%20BooStock/layerdrops.com/insurwp/home-dark/index.html	(from https://layerdrops.com/insurwp/)
17:44:49	20408/20408	---M--	200	added ('OK')	image/jpeg	etag:%2262c42df6-4fb8%22	http://layerdrops.com/insurwp/wp-content/uploads/2022/07/home-showcase-1-4.jpg	C:/Users/Owner/Desktop/Demo%20Project/15%20Oct%20BooStock/layerdrops.com/insurwp/wp-content/uploads/2022/07/home-showcase-1-4.jpg	(from https://layerdrops.com/insurwp/)
17:44:49	2277/2277	---M--	200	added ('OK')	image/png	etag:%2262ed0760-8e5%22	http://layerdrops.com/insurwp/wp-content/uploads/2022/07/logo-light.png	C:/Users/Owner/Desktop/Demo%20Project/15%20Oct%20BooStock/layerdrops.com/insurwp/wp-content/uploads/2022/07/logo-light.png	(from https://layerdrops.com/insurwp/)
17:44:51	79905/79905	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Oct%202022%2012:14:48%20GMT	https://layerdrops.com/insurwp/team/	C:/Users/Owner/Desktop/Demo%20Project/15%20Oct%20BooStock/layerdrops.com/insurwp/team/index.html	(from https://layerdrops.com/insurwp/)
17:44:51	85685/85685	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Oct%202022%2012:14:49%20GMT	https://layerdrops.com/insurwp/team-details/	C:/Users/Owner/Desktop/Demo%20Project/15%20Oct%20BooStock/layerdrops.com/insurwp/team-details/index.html	(from https://layerdrops.com/insurwp/)
17:44:51	81679/81679	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Oct%202022%2012:14:49%20GMT	https://layerdrops.com/insurwp/team-carousel/	C:/Users/Owner/Desktop/Demo%20Project/15%20Oct%20BooStock/layerdrops.com/insurwp/team-carousel/index.html	(from https://layerdrops.com/insurwp/)
17:44:51	82247/82247	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Oct%202022%2012:14:49%20GMT	https://layerdrops.com/insurwp/portfolio/	C:/Users/Owner/Desktop/Demo%20Project/15%20Oct%20BooStock/layerdrops.com/insurwp/portfolio/index.html	(from https://layerdrops.com/insurwp/)
